create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2020-09-01 09:15:00,BTCUSDT,39996.69300000,475563806.02791526,1.22790698,1.23642619,1.35829528,0.45357189
2020-09-01 09:20:00,BTCUSDT,39946.75400000,474889408.35724000,1.22463660,1.23734941,1.35194175,0.65876244
2020-09-01 09:25:00,BTCUSDT,39848.86100000,473792458.20499285,1.22358575,1.23948538,1.34957136,1.25241692
2020-09-01 09:30:00,BTCUSDT,39914.26700000,474918708.47149000,1.22588376,1.23944620,1.35104345,0.72384581
2020-09-01 09:35:00,BTCUSDT,40220.25100000,480489153.03440573,1.20862558,1.23588836,1.34119782,2.90311324
2020-09-01 09:40:00,BTCUSDT,40467.19200000,483590874.40031429,1.21707171,1.23171915,1.34885372,1.49478338
2020-09-01 09:45:00,BTCUSDT,40889.62000000,488520965.92220000,1.21439213,1.22789595,1.34709911,1.34934293
2020-09-01 09:50:00,BTCUSDT,40908.70400000,488661832.84672000,1.21315868,1.23017825,1.34427711,1.11348112
2020-09-01 09:55:00,BTCUSDT,40806.70600000,487488004.64317071,1.20972057,1.23176762,1.34204989,0.58793136
2020-09-01 10:00:00,BTCUSDT,40898.39100000,488768900.14671000,1.20955773,1.23354988,1.34261113,1.66686473
2020-09-01 10:05:00,BTCUSDT,41000.07100000,489928298.41095000,1.20843195,1.23313063,1.34015371,0.79481098
2020-09-01 10:10:00,BTCUSDT,41059.26800000,490070283.88224000,1.20824712,1.23259887,1.33834661,0.33435944
2020-09-01 10:15:00,BTCUSDT,41019.86400000,489402353.59627779,1.20739098,1.23360881,1.33764940,0.44499487
2020-09-01 10:20:00,BTCUSDT,40959.61800000,489341123.38232298,1.21168100,1.23453047,1.34104046,0.69083347
2020-09-01 10:25:00,BTCUSDT,40991.88400000,489460721.47012000,1.20914066,1.23511382,1.33796940,0.93394634
2020-09-01 10:30:00,BTCUSDT,40951.12900000,488722358.50265301,1.20942950,1.23588782,1.33706640,0.62096176
2020-09-01 10:35:00,BTCUSDT,40928.07900000,488140603.33641000,1.21046409,1.23549811,1.33703080,1.00354933
2020-09-01 10:40:00,BTCUSDT,40877.30000000,488305932.51247464,1.21213018,1.23835015,1.33716437,1.86136739
2020-09-01 10:45:00,BTCUSDT,40921.27700000,488379550.04041314,1.21291087,1.23753213,1.33732555,1.09736996
2020-09-01 10:50:00,BTCUSDT,40939.21500000,487921950.14346033,1.20891118,1.23702709,1.33626309,0.57816336
2020-09-01 10:55:00,BTCUSDT,40951.37800000,489098996.68399244,1.20267097,1.23784575,1.33153189,1.32511036
2020-09-01 11:00:00,BTCUSDT,40942.79700000,488452890.77361000,1.20670884,1.23673985,1.33297308,0.31648423
2020-09-01 11:05:00,BTCUSDT,40931.58400000,487870195.45767489,1.20859709,1.23901093,1.33225395,1.19295906
2020-09-01 11:10:00,BTCUSDT,40788.32400000,485151918.86299366,1.20152874,1.24223248,1.32356401,0.39280923
2020-09-01 11:15:00,BTCUSDT,40739.89700000,484526864.92565938,1.20079377,1.24383917,1.32090429,0.71225818
2020-09-01 11:20:00,BTCUSDT,40755.71500000,485215875.64787162,1.20011754,1.24599146,1.31934004,1.35009227
